Row_1,BoardsBeforeCutBill,BoardsAfterCutBill,BoardsInCutBill,MandatoryCuts,CutsMadebyCutBill,CutsPerBoard,Yield,MeanNestingRate,MaxNestingRate,TimesAbove60,LaneFlushes
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [42,44] [44,46] [46,48] [48,60]",223035,203415,133757,248774,34829,2.83603,0.906787875,0.033920204,0.208559556,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [42,44] [44,46] [46,48] [48,60]",223035,203526,133646,248774,34940,2.83714,0.906772325,0.032380783,0.152460066,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [42,44] [44,46] [46,48] [48,60]",223035,195662,141510,248774,27076,2.7585,0.907873963,0.040285922,0.211670231,0,0
"[10.75,24] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,226615,110557,248774,58029,3.06803,0.903537875,0.026749763,0.153290333,0,0
"[10.75,24] [24,26] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,218751,118421,248774,50165,2.98939,0.904639513,0.027853119,0.178785123,0,0
"[10.75,24] [26,28] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,218862,118310,248774,50276,2.9905,0.904623963,0.030084484,0.183850553,0,0
"[10.75,24] [24,26] [26,28] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,210998,126174,248774,42412,2.91186,0.905725601,0.039524195,0.192359283,0,0
"[10.75,24] [28,30] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,219056,118116,248774,50470,2.99244,0.904596786,0.027252196,0.160482382,0,0
"[10.75,24] [24,26] [28,30] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211192,125980,248774,42606,2.9138,0.905698424,0.030716028,0.186315481,0,0
"[10.75,24] [26,28] [28,30] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211303,125869,248774,42717,2.91491,0.905682875,0.030450081,0.216766343,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203439,133733,248774,34853,2.83627,0.906784513,0.037892397,0.211091759,0,0
"[10.75,24] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,219119,118053,248774,50533,2.99307,0.904587961,0.030136634,0.146860779,0,0
"[10.75,24] [24,26] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211255,125917,248774,42669,2.91443,0.905689599,0.031529008,0.171093538,0,0
"[10.75,24] [26,28] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211366,125806,248774,42780,2.91554,0.905674049,0.030417626,0.145029587,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203502,133670,248774,34916,2.8369,0.906775687,0.036555833,0.186064853,0,0
"[10.75,24] [28,30] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211560,125612,248774,42974,2.91748,0.905646872,0.030035061,0.149587319,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203696,133476,248774,35110,2.83884,0.90674851,0.033673594,0.153695308,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203807,133365,248774,35221,2.83995,0.906732961,0.032224275,0.221085724,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,195943,141229,248774,27357,2.76131,0.907834599,0.039864815,0.221106631,0,0
"[10.75,24] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,219385,117787,248774,50799,2.99573,0.904550698,0.027383726,0.147697755,0,0
"[10.75,24] [24,26] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211521,125651,248774,42935,2.91709,0.905652336,0.030443845,0.162212036,0,0
"[10.75,24] [26,28] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211632,125540,248774,43046,2.9182,0.905636786,0.031460389,0.184273983,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203768,133404,248774,35182,2.83956,0.906738424,0.039383509,0.19398825,0,0
"[10.75,24] [28,30] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211826,125346,248774,43240,2.92014,0.90560961,0.030057332,0.160031982,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,203962,133210,248774,35376,2.8415,0.906711247,0.032718583,0.17130955,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,204073,133099,248774,35487,2.84261,0.906695698,0.031970651,0.163515569,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,196209,140963,248774,27623,2.76397,0.907797336,0.03857076,0.212154379,0,0
"[10.75,24] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,211889,125283,248774,43303,2.92077,0.905600784,0.033563613,0.177041675,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,204025,133147,248774,35439,2.84213,0.906702422,0.035786832,0.180594424,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,204136,133036,248774,35550,2.84324,0.906686872,0.032702748,0.216620862,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,196272,140900,248774,27686,2.7646,0.90778851,0.038737716,0.222268726,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,204330,132842,248774,35744,2.84518,0.906659696,0.033726198,0.155217183,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,196466,140706,248774,27880,2.76654,0.907761334,0.036635546,0.194463435,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,196577,140595,248774,27991,2.76765,0.907745784,0.034861606,0.217950225,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [42,44] [44,46] [46,48] [48,60]",223035,188713,148459,248774,20127,2.68901,0.908847422,0.042848371,0.206468089,0,0
"[10.75,24] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,226772,110400,248774,58186,3.0696,0.903515881,0.029434303,0.183686047,0,0
"[10.75,24] [24,26] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,218908,118264,248774,50322,2.99096,0.904617519,0.028442025,0.132503906,0,0
"[10.75,24] [26,28] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,219019,118153,248774,50433,2.99207,0.904601969,0.032533339,0.171891069,0,0
"[10.75,24] [24,26] [26,28] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211155,126017,248774,42569,2.91343,0.905703607,0.041598395,0.185404032,0,0
"[10.75,24] [28,30] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,219213,117959,248774,50627,2.99401,0.904574793,0.028177447,0.148568398,0,0
"[10.75,24] [24,26] [28,30] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211349,125823,248774,42763,2.91537,0.905676431,0.031959504,0.17290425,0,0
"[10.75,24] [26,28] [28,30] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211460,125712,248774,42874,2.91648,0.905660881,0.031181732,0.16338764,0,0
"[10.75,24] [24,26] [26,28] [28,30] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,203596,133576,248774,35010,2.83784,0.906762519,0.039373501,0.195019629,0,0
"[10.75,24] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,219276,117896,248774,50690,2.99464,0.904565967,0.03292642,0.174002896,0,0
"[10.75,24] [24,26] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211412,125760,248774,42826,2.916,0.905667605,0.032445162,0.176761916,0,0
"[10.75,24] [26,28] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211523,125649,248774,42937,2.91711,0.905652056,0.03091176,0.150282277,0,0
"[10.75,24] [24,26] [26,28] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,203659,133513,248774,35073,2.83847,0.906753694,0.037206602,0.184983595,0,0
"[10.75,24] [28,30] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211717,125455,248774,43131,2.91905,0.905624879,0.030390115,0.137858165,0,0
"[10.75,24] [24,26] [28,30] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,203853,133319,248774,35267,2.84041,0.906726517,0.033825162,0.181037278,0,0
"[10.75,24] [26,28] [28,30] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,203964,133208,248774,35378,2.84152,0.906710967,0.033029089,0.160978807,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196100,141072,248774,27514,2.76288,0.907812605,0.040455872,0.188390793,0,0
"[10.75,24] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,219542,117630,248774,50956,2.9973,0.904528704,0.028012051,0.150778535,0,0
"[10.75,24] [24,26] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211678,125494,248774,43092,2.91866,0.905630342,0.030543243,0.148652321,0,0
"[10.75,24] [26,28] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211789,125383,248774,43203,2.91977,0.905614793,0.031897324,0.139245293,0,0
"[10.75,24] [24,26] [26,28] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,203925,133247,248774,35339,2.84113,0.906716431,0.041943234,0.173094417,0,0
"[10.75,24] [28,30] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211983,125189,248774,43397,2.92171,0.905587616,0.029990174,0.13337836,0,0
"[10.75,24] [24,26] [28,30] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204119,133053,248774,35533,2.84307,0.906689254,0.033213651,0.158427767,0,0
"[10.75,24] [26,28] [28,30] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204230,132942,248774,35644,2.84418,0.906673704,0.032277448,0.154241324,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196366,140806,248774,27780,2.76554,0.907775342,0.039674147,0.227228905,0,0
"[10.75,24] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,212046,125126,248774,43460,2.92234,0.905578791,0.034967506,0.173008577,0,0
"[10.75,24] [24,26] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204182,132990,248774,35596,2.8437,0.906680428,0.03475457,0.187222078,0,0
"[10.75,24] [26,28] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204293,132879,248774,35707,2.84481,0.906664879,0.032661106,0.159656717,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196429,140743,248774,27843,2.76617,0.907766517,0.03866839,0.23484546,0,0
"[10.75,24] [28,30] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204487,132685,248774,35901,2.84675,0.906637702,0.032203535,0.144300703,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196623,140549,248774,28037,2.76811,0.90773934,0.035408792,0.202418321,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196734,140438,248774,28148,2.76922,0.907723791,0.034648209,0.164983077,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,188870,148302,248774,20284,2.69058,0.908825428,0.042472412,0.196650425,0,0
"[10.75,24] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,219823,117349,248774,51237,3.00011,0.90448934,0.027393008,0.128875021,0,0
"[10.75,24] [24,26] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,211959,125213,248774,43373,2.92147,0.905590978,0.030121895,0.138440368,0,0
"[10.75,24] [26,28] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,212070,125102,248774,43484,2.92258,0.905575428,0.037524809,0.156659386,0,0
"[10.75,24] [24,26] [26,28] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204206,132966,248774,35620,2.84394,0.906677066,0.047140939,0.199237902,0,0
"[10.75,24] [28,30] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,212264,124908,248774,43678,2.92452,0.905548252,0.028658193,0.157389347,0,0
"[10.75,24] [24,26] [28,30] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204400,132772,248774,35814,2.84588,0.90664989,0.03271454,0.150421238,0,0
"[10.75,24] [26,28] [28,30] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204511,132661,248774,35925,2.84699,0.90663434,0.032101604,0.167631923,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196647,140525,248774,28061,2.76835,0.907735978,0.038984288,0.183948104,0,0
"[10.75,24] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,212327,124845,248774,43741,2.92515,0.905539426,0.034969144,0.158398579,0,0
"[10.75,24] [24,26] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204463,132709,248774,35877,2.84651,0.906641064,0.034320259,0.176506199,0,0
"[10.75,24] [26,28] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204574,132598,248774,35988,2.84762,0.906625515,0.032752857,0.165805102,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196710,140462,248774,28124,2.76898,0.907727153,0.03856618,0.182439277,0,0
"[10.75,24] [28,30] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204768,132404,248774,36182,2.84956,0.906598338,0.031878136,0.137389239,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196904,140268,248774,28318,2.77092,0.907699976,0.035082087,0.174710446,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197015,140157,248774,28429,2.77203,0.907684426,0.034295542,0.170611044,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,189151,148021,248774,20565,2.69339,0.908786064,0.042428279,0.21892713,0,0
"[10.75,24] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,212593,124579,248774,44007,2.92781,0.905502163,0.030813101,0.139236245,0,0
"[10.75,24] [24,26] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204729,132443,248774,36143,2.84917,0.906603801,0.03319537,0.179090898,0,0
"[10.75,24] [26,28] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,204840,132332,248774,36254,2.85028,0.906588252,0.033708256,0.174003965,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,196976,140196,248774,28390,2.77164,0.90768989,0.042363093,0.198904929,0,0
"[10.75,24] [28,30] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,205034,132138,248774,36448,2.85222,0.906561075,0.033897771,0.141489443,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197170,140002,248774,28584,2.77358,0.907662713,0.035654455,0.172280393,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197281,139891,248774,28695,2.77469,0.907647163,0.03557433,0.18705562,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,189417,147755,248774,20831,2.69605,0.908748801,0.042267233,0.202877319,0,0
"[10.75,24] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,205097,132075,248774,36511,2.85285,0.90655225,0.04184719,0.167028317,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197233,139939,248774,28647,2.77421,0.907653888,0.041433577,0.198718093,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197344,139828,248774,28758,2.77532,0.907638338,0.037324369,0.189193661,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,189480,147692,248774,20894,2.69668,0.908739976,0.043845868,0.235347591,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,197538,139634,248774,28952,2.77726,0.907611161,0.039112453,0.162604539,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,189674,147498,248774,21088,2.69862,0.908712799,0.042059787,0.213421133,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,189785,147387,248774,21199,2.69973,0.90869725,0.040792493,0.178074024,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [42,44] [44,46] [46,48] [48,60]",223035,181921,155251,248774,13335,2.62109,0.909798888,0.049595978,0.228700545,0,0
"[10.75,24] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,226829,110343,248774,58243,3.07017,0.903507896,0.029433457,0.132928032,0,0
"[10.75,24] [24,26] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,218965,118207,248774,50379,2.99153,0.904609534,0.027983776,0.151694151,0,0
"[10.75,24] [26,28] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,219076,118096,248774,50490,2.99264,0.904593985,0.029031373,0.156530632,0,0
"[10.75,24] [24,26] [26,28] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211212,125960,248774,42626,2.914,0.905695622,0.03778172,0.181676571,0,0
"[10.75,24] [28,30] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,219270,117902,248774,50684,2.99458,0.904566808,0.027961458,0.132871169,0,0
"[10.75,24] [24,26] [28,30] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211406,125766,248774,42820,2.91594,0.905668446,0.031910685,0.152922744,0,0
"[10.75,24] [26,28] [28,30] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211517,125655,248774,42931,2.91705,0.905652896,0.031494375,0.151384921,0,0
"[10.75,24] [24,26] [26,28] [28,30] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,203653,133519,248774,35067,2.83841,0.906754534,0.040137364,0.191045065,0,0
"[10.75,24] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,219333,117839,248774,50747,2.99521,0.904557982,0.031665109,0.156311089,0,0
"[10.75,24] [24,26] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211469,125703,248774,42883,2.91657,0.90565962,0.031017949,0.161011659,0,0
"[10.75,24] [26,28] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211580,125592,248774,42994,2.91768,0.905644071,0.031424099,0.158021088,0,0
"[10.75,24] [24,26] [26,28] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,203716,133456,248774,35130,2.83904,0.906745709,0.037684128,0.185628372,0,0
"[10.75,24] [28,30] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211774,125398,248774,43188,2.91962,0.905616894,0.031178378,0.143023171,0,0
"[10.75,24] [24,26] [28,30] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,203910,133262,248774,35324,2.84098,0.906718532,0.034526674,0.160096094,0,0
"[10.75,24] [26,28] [28,30] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204021,133151,248774,35435,2.84209,0.906702982,0.034531571,0.160632867,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,196157,141015,248774,27571,2.76345,0.90780462,0.043641269,0.196166605,0,0
"[10.75,24] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,219599,117573,248774,51013,2.99787,0.904520719,0.027738255,0.141929502,0,0
"[10.75,24] [24,26] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211735,125437,248774,43149,2.91923,0.905622357,0.03048633,0.15356245,0,0
"[10.75,24] [26,28] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,211846,125326,248774,43260,2.92034,0.905606808,0.032155891,0.129036272,0,0
"[10.75,24] [24,26] [26,28] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,203982,133190,248774,35396,2.8417,0.906708446,0.044380566,0.182599449,0,0
"[10.75,24] [28,30] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,212040,125132,248774,43454,2.92228,0.905579631,0.030381234,0.135758926,0,0
"[10.75,24] [24,26] [28,30] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204176,132996,248774,35590,2.84364,0.906681269,0.034021201,0.190132682,0,0
"[10.75,24] [26,28] [28,30] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204287,132885,248774,35701,2.84475,0.906665719,0.033773916,0.191479731,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,196423,140749,248774,27837,2.76611,0.907767357,0.041254881,0.197282907,0,0
"[10.75,24] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,212103,125069,248774,43517,2.92291,0.905570806,0.035514125,0.147320864,0,0
"[10.75,24] [24,26] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204239,132933,248774,35653,2.84427,0.906672444,0.033327223,0.166184065,0,0
"[10.75,24] [26,28] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204350,132822,248774,35764,2.84538,0.906656894,0.033134909,0.159583051,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,196486,140686,248774,27900,2.76674,0.907758532,0.038696419,0.203286035,0,0
"[10.75,24] [28,30] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,204544,132628,248774,35958,2.84732,0.906629717,0.033957385,0.164636167,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,196680,140492,248774,28094,2.76868,0.907731355,0.036494656,0.170290808,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,196791,140381,248774,28205,2.76979,0.907715806,0.036005019,0.152468559,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,188927,148245,248774,20341,2.69115,0.908817444,0.045781941,0.237347889,0,0
"[10.75,24] [34,36] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,219880,117292,248774,51294,3.00068,0.904481355,0.026967676,0.15716832,0,0
"[10.75,24] [24,26] [34,36] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,212016,125156,248774,43430,2.92204,0.905582993,0.029503619,0.13893519,0,0
"[10.75,24] [26,28] [34,36] [38,40] [42,44] [44,46] [46,48] [48,60]",223035,212127,125045,248774,43541,2.92315,0.905567444,0.037086219,0.16490268,0,0
